x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,angle0,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,label
0.0,0.0,0.0,0.3290451880184112,0.009553069873007733,-0.08752824716510568,0.6658742876553224,-0.24673745392377758,-0.08963153672316847,0.7844059672006672,-0.5540337599944191,-0.07435827643803049,0.6857284115618344,-0.7274125166161698,-0.02544751946681487,0.5102546962453598,-0.5493210126979576,-0.09313612688216139,0.5528550663003033,-0.7824389476926948,-0.2184209524119887,0.5120540587532207,-0.5219626654397979,-0.24187699851422484,0.4799695516385906,-0.4183758009177064,-0.2401113493597195,0.29796589509111493,-0.5687891356042133,-0.08993061601670031,0.3425116062140165,-0.7884067570966562,-0.2543647937025139,0.3302854859125678,-0.4565059934630162,-0.26260200306131487,0.2984176592247481,-0.3872148889236893,-0.23478965624285378,0.09645174650402202,-0.5573597629566268,-0.0998080696932567,0.1393511438658308,-0.7279975225765581,-0.27939806328579697,0.14973678020605785,-0.41134980291304274,-0.2025862816148114,0.12323075434846387,-0.34084028686624046,-0.11171730526782839,-0.12398274148229635,-0.5434765156674115,-0.11126936215419772,-0.05457549872955905,-0.6457466618952956,-0.22938642203926726,-0.029987157033237986,-0.4218988333467116,-0.17445382689613784,-0.055608733730244886,-0.370534551019284,-0.10936958739960337,148.2341727365359,128.68372323738404,32.97815818865999,169.7503288781738,38.6851758655265,149.16537986135253,34.70302299785594,138.98118339742288,45.70494854968564,135.89062460184067,A
0.0,0.0,0.0,0.3259632043339474,0.019003568080830934,-0.09953385868129404,0.6783297223401961,-0.24038949157749473,-0.10595433990199721,0.8007036272637625,-0.5564357963647294,-0.09222191940961189,0.6823720877862605,-0.7296567477674095,-0.044377519620940324,0.5164479316460906,-0.5518755229020008,-0.10553738317877935,0.5663379661760773,-0.7815002608439483,-0.2299558805833685,0.5203312159502158,-0.5172348151517546,-0.24796014133209668,0.48407155246479044,-0.40887441221082615,-0.24172280858879483,0.3028504609359333,-0.5749042015960404,-0.09782394683023761,0.34801203998904473,-0.7905242227903709,-0.2633803593451672,0.3308460063949662,-0.4533547410033179,-0.2673792720719056,0.2996186517845119,-0.38432057463216235,-0.2346960672423379,0.09863551601593475,-0.5661400616602125,-0.103925667371563,0.14499914668720512,-0.7356821038369532,-0.2847403957502704,0.1506305349419396,-0.41445024832075644,-0.2037094648958007,0.12306493993696417,-0.34050234744431607,-0.10909156968567253,-0.12563154371807395,-0.5552037066076658,-0.11274940355364571,-0.05693616126030762,-0.6534836573331351,-0.23282255011633732,-0.03434132587895769,-0.4265450444535428,-0.17673684695165187,-0.06034136043945121,-0.3735739701348324,-0.10979966883445927,147.37841911945804,124.1051246544278,31.82319558316155,168.91815061209584,38.50147088768016,148.21320428994855,34.507023609730936,139.98397432869456,46.39576196423424,136.4458049075024,A
0.0,0.0,0.0,0.3256414037421356,0.013323690163513327,-0.0918493204505956,0.6755622827342211,-0.243032976325793,-0.09440927190937642,0.7990150587605912,-0.5516476537956099,-0.07920289947439532,0.6903985948039942,-0.7227864683786734,-0.030487725749147015,0.515146731299106,-0.551115913524579,-0.08761223585241608,0.5651582507951678,-0.7776128921056028,-0.21090080143330656,0.5185448471875632,-0.5151130953921437,-0.23522204693474869,0.4851914190705634,-0.4158694364588581,-0.23503670942562302,0.30552158642350247,-0.5758979395648678,-0.08340332721129351,0.3520951291273663,-0.7876901679828222,-0.24272753601267366,0.3338985742587796,-0.4557280385202081,-0.2483671215394391,0.3026458471554599,-0.39308688984597856,-0.219153394746437,0.10353608192194381,-0.5669594719218188,-0.09358500256179474,0.1500375925202287,-0.7317421986178306,-0.2694705929708578,0.15479396085702013,-0.4145086207765563,-0.19116556075388164,0.12735380888144715,-0.347557577273971,-0.10006724471654199,-0.11902654176242429,-0.555776605230213,-0.10614834075536199,-0.04924464174167784,-0.6513433311924447,-0.2215319450911138,-0.027482419180589496,-0.4278264521195723,-0.16517528376325977,-0.05274502543435201,-0.3785360906536563,-0.09941101758766693,147.90304318671468,125.36512397086535,33.28356132417171,169.97960096854555,38.26026270592897,147.18787533177442,34.85226828139487,137.9760785688261,46.49319658797543,135.39546539586317,A
0.0,0.0,0.0,0.34283839466492066,0.019951444832664346,-0.10407309679775312,0.6680063833464079,-0.21797563741566367,-0.12326599445786912,0.8165591460800145,-0.5083023297657442,-0.12487509917384323,0.7155705227343001,-0.6925431103654501,-0.09133929756193855,0.5448938151764278,-0.5162842428990426,-0.1034216213777399,0.601633149066915,-0.7481562997693114,-0.24606009314491606,0.5455170521882928,-0.4865075548698252,-0.2876234765835638,0.5031837750670544,-0.3973458982953998,-0.29734771834315604,0.32077205727005154,-0.5358750759914278,-0.0967980322070234,0.38843817454910623,-0.7571430049164694,-0.25886191760226585,0.3609455403373873,-0.42291369062320383,-0.26514220418088164,0.3251598051961898,-0.3841366762509057,-0.2387143652354171,0.11140415425806637,-0.5308952098330425,-0.10785212397665354,0.17747438422667672,-0.6984299435851588,-0.28502610834048236,0.171153557092607,-0.3867125359257218,-0.2055294036362818,0.1384699551050595,-0.3478489488931715,-0.1154993554427412,-0.10700466949117247,-0.5298161742255961,-0.12262663274964493,-0.024410690577717362,-0.6229378839419291,-0.2295877601767758,-0.009073439323567297,-0.40173881473856804,-0.1651164863255963,-0.042064837267993906,-0.36233920941903364,-0.0967568253974211,153.19053485751164,123.63482064136366,39.71960091508022,166.43159571314976,37.87201416138775,134.11239272549733,34.82786493940845,125.85030442157532,46.20469659477431,129.70790516415275,A
0.0,0.0,0.0,0.3245327955804506,0.009395011383563578,-0.09362522252804599,0.6758997892752863,-0.24525471602065474,-0.09899869981609244,0.7996100515157955,-0.553996933209027,-0.08608846083221727,0.6878784815110548,-0.7247699285959223,-0.0391375175133419,0.5178109555255257,-0.5519326667908898,-0.0910426356516335,0.5673433324330805,-0.7797187773582088,-0.21506714573362262,0.5189387786653528,-0.5164040235738884,-0.23750336345601758,0.4842551592556227,-0.4166672786527465,-0.23539486351065922,0.30839267215204774,-0.576438673532109,-0.08676176339115704,0.3498511386594809,-0.7869259426003856,-0.24877555821678357,0.3328388924571897,-0.45569622263168713,-0.25419485068379927,0.30474190358714176,-0.39459575028216387,-0.22507846090125475,0.10675980589984273,-0.5676624043123922,-0.0966764066859037,0.15030969051375503,-0.7329791756639543,-0.2755280640183806,0.15285852230577737,-0.4155736191906778,-0.19545272653410525,0.12578322774326076,-0.3485809668623271,-0.10286196988356786,-0.11607868711259897,-0.5570344426694794,-0.10897665531227141,-0.053275250325923756,-0.6534288411165898,-0.22622486844912174,-0.032197842800731,-0.42776636162968573,-0.1688277677655592,-0.05817309857246167,-0.37775917286735883,-0.10213955703785037,147.6411762925519,124.52858440265335,32.85385767866444,169.42701760679122,38.74952514668567,147.74897859779946,34.58245263737589,138.0817018053915,44.995944024592994,135.52254160211692,A
0.0,0.0,0.0,0.32883549905300896,0.014041014123200335,-0.08720781981322732,0.681506543758246,-0.24153901455985793,-0.08731774059262247,0.8020262861200844,-0.5521091035012915,-0.07038374034992499,0.6923509075426022,-0.7212911733916301,-0.019729774764560608,0.5243305931172115,-0.545988133334123,-0.0794550419805588,0.568585232439586,-0.7791118317607167,-0.20608974056630028,0.5198603705452737,-0.5152792359577165,-0.23724649044339563,0.4903260548313986,-0.41572644153127597,-0.24232188601418472,0.31306693981128697,-0.5700794046269703,-0.07669018478505552,0.35241579805124973,-0.7862228140749814,-0.23587358170495007,0.3337973747920726,-0.45420279901113264,-0.24358247238748423,0.3065182345819633,-0.39175603453184094,-0.21732821721229945,0.10997485166380137,-0.5608535366713068,-0.08870992854299609,0.1499026983000795,-0.730571060395208,-0.2631862775896505,0.15248672473691188,-0.4147802832713537,-0.18361933342493592,0.12822791456442487,-0.34871152832422136,-0.09302458024849596,-0.11239533077625864,-0.5506126428222222,-0.10300071423687915,-0.05225243877496087,-0.6498395666768603,-0.21542630765463563,-0.032808029679694546,-0.42640922715852086,-0.15695678206173455,-0.056753582595015256,-0.37767318890946755,-0.0908803699810863,147.02444591156765,125.4131949844494,34.71295534053634,172.85123298824962,37.8386389602885,150.01055029341026,32.99378109415169,138.56381456732257,42.575880039814464,136.11615183105135,A
0.0,0.0,0.0,0.3246100446563664,0.007730803291404021,-0.08779623019575646,0.6664579422596015,-0.25114379661931663,-0.0890081153946966,0.7887043872491115,-0.5549708194525628,-0.07446136007289052,0.6894752165456156,-0.7238153781083659,-0.026743675574231792,0.5193791814336615,-0.5485683399905554,-0.08012401771931324,0.5589569585113408,-0.782682270441836,-0.20713702319681346,0.5123463730683122,-0.5193823126456929,-0.2366599875312434,0.48547887555424,-0.42056094250574666,-0.2392986705243988,0.3086791808399683,-0.5713548067998806,-0.0785242602639048,0.3510744118892409,-0.7878750406319082,-0.2391401197456892,0.3338176124560125,-0.4583473478731117,-0.24622273561089417,0.30361309205869275,-0.3941708752193804,-0.2175728487193267,0.10635087364770325,-0.5609999416833662,-0.09221322270327298,0.1467778460425816,-0.7311360987664347,-0.26926084041762566,0.1524329741854966,-0.4163273315537058,-0.19236561004567682,0.1274145900544536,-0.3509327643483619,-0.10132232317202426,-0.11450513356281401,-0.547899640471981,-0.10813824203280734,-0.05036724380987665,-0.650531695654165,-0.2203930624032189,-0.030021052600834687,-0.43007770422564784,-0.16163239245756045,-0.05639673754041254,-0.38022275854694565,-0.09427582902188514,148.94526653288133,127.10352978710091,34.44711603757928,172.93757756575124,38.03614499803542,148.23459221159527,33.899210641503934,137.50142566350172,42.40987678630651,135.7406163372967,A
0.0,0.0,0.0,0.3360814511189029,0.0061874586590514105,-0.08570731269133319,0.670151025213238,-0.2416815192978756,-0.08812064446418003,0.7984078624920214,-0.540450372205279,-0.07654309116700017,0.6983980629110961,-0.7149812424822308,-0.032279538729571594,0.5246571267945077,-0.5441059712797306,-0.06879138439225711,0.571008042697597,-0.7748643572449313,-0.19978042502284882,0.5194109991646134,-0.5145930576291419,-0.23787236445945745,0.485448460471945,-0.4104876281741023,-0.24532351856868398,0.3138434477475278,-0.5698461847927004,-0.06671913302069654,0.3588467592317311,-0.7920620078201709,-0.23135879952932362,0.33931882441924716,-0.4617284152772109,-0.2463425670160857,0.306393128151625,-0.386176586027466,-0.2226300593610497,0.11084921238338177,-0.5600774795043625,-0.07981866364174313,0.15234466057121668,-0.7394525111870215,-0.2564892260807152,0.1591520818704388,-0.423985531228087,-0.18122211393317464,0.1344593171776618,-0.3478354905241574,-0.0910254305552907,-0.1115472962385666,-0.546035527602881,-0.0952343792628308,-0.044858321524152915,-0.6556034659167203,-0.2053362243953051,-0.021146729141794572,-0.43026785520819627,-0.1457278798743859,-0.04606890423924089,-0.3697585324152895,-0.07780495607182003,149.71990255882028,126.46939095433741,37.26712389604081,171.95386635906598,39.30707420511424,152.70758799127347,32.768390766276006,141.5633337954467,41.48000024636867,140.66935456973025,A
0.0,0.0,0.0,0.3365351514170357,-0.004425006559729678,-0.07795759799841769,0.6642999147164392,-0.2454600093713767,-0.07913753388970099,0.7943991564848892,-0.5359319077769739,-0.06923445846914018,0.7033951951852551,-0.7103037331581931,-0.026529343222768627,0.5236613756293318,-0.5493681261342329,-0.05563819845924538,0.5704284790138213,-0.7806961862520325,-0.18905941587326333,0.5198623265958623,-0.5215365085683372,-0.22859133473585103,0.4869251820603317,-0.41645001856350666,-0.23509609113086297,0.31237288777626293,-0.5731481248104218,-0.058376289000490744,0.3597153914118892,-0.7947829912149749,-0.22912429718859725,0.33968550838939304,-0.46584610025441286,-0.24916384238840547,0.30614947125004527,-0.3894589292289986,-0.22662934437811796,0.10904484317179912,-0.5624953172070387,-0.07596972004236796,0.1536085370903646,-0.741721669467157,-0.258043193883793,0.1581425611576944,-0.42611598496477554,-0.18572056524855218,0.13306783072168057,-0.35139276537115277,-0.09459282252612533,-0.11325203123570808,-0.5478503794134783,-0.09508147293460185,-0.04549202075835806,-0.658567618272871,-0.2063826848593152,-0.02229776113367918,-0.4357788118350411,-0.14650734938019125,-0.04817512890966061,-0.3778495931366374,-0.07680854994987238,150.39774313225772,127.74495351970172,37.99722153375915,171.85294305203223,41.25447326609419,152.67502275955206,34.11166646150715,140.39612658141252,41.35479041715223,138.94568558370568,A
0.0,0.0,0.0,0.3345379842700869,-0.0046596598193475594,-0.08288443756259169,0.6660789431784567,-0.2465000910975813,-0.08709239371352856,0.792964745011814,-0.5389418776795288,-0.0788636042763165,0.7029448246030466,-0.710219068892832,-0.038176533954651586,0.516614049661619,-0.5463080170520472,-0.06882590356986128,0.5650439602190616,-0.7801154413121975,-0.20240532929772395,0.5179669069973131,-0.5219385556532491,-0.23500295183798425,0.48452955352862936,-0.41523038987820315,-0.2351661994641475,0.306892752734242,-0.5707596486080575,-0.07068294775699259,0.355833822860086,-0.7902216057674933,-0.24370766164718694,0.33596416098808063,-0.4626426252239515,-0.25889225869778126,0.3020481007923413,-0.38593651029446596,-0.2312921825043138,0.10389727985855579,-0.5600116390683688,-0.08754214420167307,0.14780783176933743,-0.7349084147799788,-0.2737267584296158,0.15088440483644064,-0.42147280864331677,-0.19987135790372657,0.1244733646911672,-0.34819997486367205,-0.1062143494965747,-0.11874024792441155,-0.5437683909963003,-0.10592844761313687,-0.05503231547007631,-0.6524022012933508,-0.22058947855163846,-0.031760404794836786,-0.4312172932842885,-0.16094242640833667,-0.058239628687584026,-0.37423928246262195,-0.0906569545286026,149.49643530717327,128.21071420391823,36.32918863500881,170.06987303666352,41.103680265408954,151.04712570850594,34.9276912060513,139.43998363642973,41.472445785026,138.18362354128283,A
